imdb_title_id,director_id
tt0286953,12497
tt0286971,8538
tt0287003,12498
tt0287014,12499
tt0287015,10319
tt0287021,12500
tt0287045,12501
tt0287065,12502
tt0287072,12503
tt0287075,12504
tt0287086,12505
tt0287086,12506
tt0287111,6148
tt0287112,10909
tt0287140,5532
tt0287155,7205
tt0287300,10321
tt0287308,6144
tt0287319,10865
tt0287320,12507
tt0287322,12508
tt0287351,12509
tt0287364,12510
tt0287393,10018
tt0287397,12511
tt0287400,12512
tt0287425,12513
tt0287439,8787
tt0287448,6268
tt0287465,11170
tt0287467,4460
tt0287469,12514
tt0287471,12515
tt0287497,12516
tt0287519,12517
tt0287523,12518
tt0287537,11106
tt0287580,12519
tt0287583,12520
tt0287624,5255
tt0287625,9344
tt0287635,5636
tt0287635,12521
tt0287637,11576
tt0287641,12522
tt0287645,12523
tt0287648,10773
tt0287665,11187
tt0287708,12524
tt0287717,7039
tt0287733,5564
tt0287781,7735
tt0287800,10638
tt0287803,7473
tt0287811,4253
tt0287826,7723
tt0287906,10319
tt0287914,8757
tt0287961,12511
tt0287963,4994
tt0287978,8985
tt0287986,12525
tt0288036,10319
tt0288040,12526
tt0288045,6643
tt0288092,12527
tt0288115,12528
tt0288127,12529
tt0288192,12530
tt0288215,12531
tt0288217,11180
tt0288221,11180
tt0288243,9589
tt0288244,12532
tt0288260,12533
tt0288263,7940
tt0288276,9800
tt0288324,7426
tt0288330,11618
tt0288427,4686
tt0288431,10360
tt0288439,7780
tt0288443,10346
tt0288444,10319
tt0288477,11537
tt0288479,12534
tt0288480,6012
tt0288488,4547
tt0288491,12535
tt0288520,12536
tt0288569,12537
tt0288587,10319
tt0288588,10319
tt0288603,10319
tt0288621,12538
tt0288623,1256
tt0288624,12539
tt0288718,10631
tt0288729,2453
tt0288747,10631
tt0288784,12540
tt0288786,10620
tt0288803,10518
tt0288808,4495
tt0288831,12541
tt0288838,12542
tt0288861,12543
tt0288869,12544
tt0288905,12545
tt0289043,7689
tt0289054,1693
tt0289055,6690
tt0289074,12546
tt0289076,3087
tt0289080,9557
tt0289115,7529
tt0289138,7392
tt0289146,2718
tt0289152,6805
tt0289181,12547
tt0289195,8340
tt0289213,9860
tt0289226,12548
tt0289229,12549
tt0289278,12550
tt0289320,12551
tt0289355,12552
tt0289361,12553
tt0289392,5399
tt0289392,5400
tt0289408,12554
tt0289424,12555
tt0289432,12556
tt0289438,12557
tt0289463,12558
tt0289503,8915
tt0289553,10518
tt0289589,9860
tt0289596,2591
tt0289616,7907
tt0289623,12559
tt0289633,12560
tt0289635,12561
tt0289668,12562
tt0289670,12563
tt0289685,7579
tt0289686,10080
tt0289725,10085
tt0289728,12292
tt0289730,7017
tt0289756,12564
tt0289756,12565
tt0289758,12566
tt0289765,8667
tt0289770,12567
tt0289780,12568
tt0289780,12569
tt0289782,2669
tt0289786,11252
tt0289843,10760
tt0289845,12570
tt0289848,4371
tt0289870,11714
tt0289879,12571
tt0289879,12572
tt0289889,4976
tt0289893,5656
tt0289911,12573
tt0289933,11314
tt0289942,8202
tt0289944,8345
tt0289967,11714
tt0289992,3788
tt0289997,9574
tt0289997,10350
tt0290002,8473
tt0290006,9858
tt0290014,7703
tt0290015,12574
tt0290021,4245
tt0290028,8215
tt0290082,12575
tt0290095,12576
tt0290098,10418
tt0290145,12577
tt0290179,5346
tt0290183,8416
tt0290210,12578
tt0290212,6422
tt0290213,6837
tt0290218,12579
tt0290238,8149
tt0290249,8519
tt0290258,4797
tt0290288,12580
tt0290312,2584
tt0290326,12581
tt0290329,8933
tt0290331,9245
tt0290332,10664
tt0290334,7365
tt0290335,10830
tt0290423,2313
tt0290429,11872
tt0290435,7645
tt0290498,12582
tt0290498,12583
tt0290555,9681
tt0290594,4563
tt0290641,7175
tt0290654,5530
tt0290661,10678
tt0290662,7267
tt0290673,9657
tt0290685,2083
tt0290733,8336
tt0290745,12584
tt0290747,7022
tt0290794,9822
tt0290808,12585
tt0290809,9444
tt0290819,12586
tt0290820,12587
tt0290823,12588
tt0290839,12589
tt0290841,2547
tt0290858,7588
tt0290867,12590
tt0290875,12591
tt0290879,12592
tt0290884,7848
tt0290895,8466
tt0290903,9696
tt0290910,12593
tt0290912,12594
tt0290916,5116
tt0290930,8994
tt0290937,11945
tt0290940,12589
tt0290941,12595
tt0290942,12596
tt0291003,6740
tt0291022,12597
tt0291022,5385
tt0291032,12598
tt0291043,12599
tt0291053,12600
tt0291117,12601
tt0291131,9352
tt0291141,12602
tt0291167,7987
tt0291172,9775
tt0291172,9776
tt0291180,6624
tt0291183,12603
tt0291193,2334
tt0291196,2334
tt0291202,2334
tt0291213,12604
tt0291225,12605
tt0291259,8786
tt0291265,7292
tt0291272,6045
tt0291274,5712
tt0291275,12606
tt0291286,2334
tt0291298,10688
tt0291305,2334
tt0291310,12607
tt0291317,6045
tt0291320,4578
tt0291324,8212
tt0291341,12608
tt0291350,9651
tt0291368,12609
tt0291376,6273
tt0291392,9660
tt0291395,8370
tt0291400,5142
tt0291404,2334
tt0291424,8605
tt0291478,2334
tt0291501,6045
tt0291502,8828
tt0291507,12610
tt0291532,6045
tt0291535,12611
tt0291538,2731
tt0291559,12612
tt0291559,12613
tt0291579,12614
tt0291711,12181
tt0291730,10760
tt0291753,12615
tt0291768,12281
tt0291771,11708
tt0291823,12616
tt0291832,12617
tt0291855,10418
tt0291871,12618
tt0291883,5149
tt0291905,12619
tt0291928,9045
tt0291930,11945
tt0291942,12620
tt0291943,4918
tt0291959,12621
tt0291971,12622
tt0291988,5327
tt0291993,8415
tt0292004,12623
tt0292023,11326
tt0292040,12181
tt0292053,10340
tt0292066,5460
tt0292095,12119
tt0292097,12624
tt0292113,12625
tt0292142,11576
tt0292149,3616
tt0292160,12626
tt0292163,11776
tt0292166,12627
tt0292167,12284
tt0292171,12194
tt0292174,10979
tt0292176,11772
tt0292181,11776
tt0292187,10979
tt0292204,12627
tt0292220,10979
tt0292226,11632
tt0292236,12628
tt0292242,9798
tt0292244,12618
tt0292246,12129
tt0292259,12629
tt0292300,11776
tt0292305,12129
tt0292309,11776
tt0292314,10418
tt0292319,10979
tt0292332,12280
tt0292332,11768
tt0292346,12630
tt0292429,9773
tt0292432,7994
tt0292459,12631
tt0292466,1049
tt0292490,12632
tt0292501,12633
tt0292502,12634
tt0292506,4038
tt0292513,12635
tt0292527,12636
tt0292542,6689
tt0292552,11515
tt0292552,12637
tt0292606,9242
tt0292610,2653
tt0292644,7593
tt0292647,12638
tt0292647,12639
tt0292648,8334
tt0292694,11462
tt0292707,12640
tt0292720,8525
tt0292740,6432
tt0292742,12641
tt0292886,7155
tt0292895,12642
tt0292963,1581
tt0292964,12643
tt0292964,12644
tt0292996,9259
tt0293007,3710
tt0293018,8955
tt0293019,11297
tt0293069,4340
tt0293082,10627
tt0293083,12645
tt0293086,8554
tt0293113,6140
tt0293116,10915
tt0293117,7362
tt0293124,12646
tt0293146,12647
tt0293154,12192
tt0293155,12648
tt0293166,12649
tt0293176,12650
tt0293191,7679
tt0293266,12651
tt0293271,2558
tt0293280,12652
tt0293304,11660
tt0293324,6022
tt0293342,6495
tt0293357,9880
tt0293386,12653
tt0293401,8086
tt0293416,4405
tt0293442,12654
tt0293452,12655
tt0293464,12656
tt0293467,12657
tt0293478,12658
tt0293480,10702
tt0293484,5784
tt0293495,12659
tt0293508,4580
tt0293509,12660
tt0293546,12661
tt0293557,11240
tt0293563,12662
tt0293564,8667
tt0293567,9766
tt0293573,12663
tt0293589,12664
tt0293608,12665
tt0293624,10260
tt0293625,7756
tt0293654,11601
tt0293660,12666
tt0293662,12667
tt0293662,4759
tt0293664,12668
tt0293667,6598
tt0293672,3633
tt0293715,12669
tt0293758,10322
tt0293764,10315
tt0293777,12670
tt0293792,12322
tt0293808,10323
tt0293815,12671
tt0293822,12672
tt0293827,10346
tt0293832,12673
tt0293837,10321
tt0293844,12674
tt0293849,12675
tt0293849,12676
tt0293854,5687
tt0293865,7936
tt0293886,12663
tt0293899,12677
tt0293901,8922
tt0293905,3950
tt0293929,9063
tt0293961,12678
tt0293984,12679
tt0293984,8690
tt0294239,12680
tt0294251,10971
tt0294252,12681
tt0294264,7287
tt0294279,12682
tt0294280,10049
tt0294289,12390
tt0294349,12683
tt0294357,3680
tt0294380,12684
tt0294413,12685
tt0294448,12686
tt0294525,12687
tt0294543,11466
tt0294543,12688
tt0294578,12689
tt0294579,12690
tt0294579,12691
tt0294594,6165
tt0294662,10085
tt0294677,12692
tt0294677,12693
tt0294707,12694
tt0294725,12695
tt0294779,12696
tt0294782,12697
tt0294806,12698
tt0294832,7069
tt0294834,12699
tt0294869,9898
tt0294870,5657
tt0294879,10804
tt0294880,12700
tt0294880,12701
tt0294881,12702
tt0294909,10773
tt0294916,11896
tt0294929,12703
tt0294939,5802
tt0294949,12704
tt0294996,5392
tt0294997,12705
tt0295001,12706
tt0295003,12707
tt0295004,9128
tt0295018,1346
tt0295018,1496
tt0295052,10743
tt0295116,12708
tt0295152,6636
tt0295152,12709
tt0295168,7239
tt0295178,8473
tt0295192,9401
tt0295197,12710
tt0295200,12711
tt0295210,3165
tt0295236,11090
tt0295238,7770
tt0295254,4474
tt0295257,12712
tt0295259,180
tt0295289,10381
tt0295294,10023
tt0295297,5657
tt0295299,12713
tt0295303,9911
tt0295362,10208
tt0295368,12714
tt0295372,12715
tt0295375,9949
tt0295423,12716
tt0295427,12717
tt0295455,3844
tt0295461,7351
tt0295461,5542
tt0295473,4398
tt0295492,12718
tt0295522,12719
tt0295526,12720
tt0295529,3643
tt0295538,12721
tt0295539,3289
tt0295552,8856
tt0295578,12722
tt0295578,5520
tt0295581,12723
tt0295590,8344
tt0295603,12724
tt0295605,3146
tt0295629,11266
tt0295634,10049
tt0295636,12725
tt0295640,8755
tt0295661,12726
tt0295671,12727
tt0295682,12728
tt0295700,9881
tt0295701,4482
tt0295718,12729
tt0295721,5512
tt0295725,11090
tt0295730,12730
tt0295736,11027
tt0295743,5951
tt0295845,10830
tt0295867,12731
tt0295876,12732
tt0295884,5725
tt0295898,12733
tt0295925,8344
tt0295955,7213
tt0295956,7213
tt0295959,10709
tt0295989,8344
tt0296008,12734
tt0296032,11345
tt0296042,8933
tt0296099,7130
tt0296144,7248
tt0296145,7868
tt0296166,12735
tt0296177,12736
tt0296210,12737
tt0296236,12738
tt0296296,12739
tt0296492,2508
tt0296571,12740
tt0296572,6983
tt0296574,8021
tt0296587,12741
tt0296591,12742
tt0296610,10830
tt0296619,12743
tt0296621,12744
tt0296625,12745
tt0296649,12714
tt0296658,12746
tt0296686,12747
tt0296696,12748
tt0296705,12749
tt0296705,12750
tt0296707,12751
tt0296711,12752
tt0296712,12753
tt0296766,12754
tt0296788,8794
tt0296809,845
tt0296842,12755
tt0296845,11504
tt0296846,12756
tt0296859,11714
tt0296915,5661
tt0296919,12757
tt0296922,6697
tt0297037,9769
tt0297038,12758
tt0297038,12759
tt0297067,7287
tt0297067,12760
tt0297071,12761
tt0297080,12762
tt0297132,6756
tt0297149,1822
tt0297162,12763
tt0297168,12764
tt0297181,7066
tt0297189,12765
tt0297189,12766
tt0297213,12767
tt0297221,12768
tt0297234,7864
tt0297234,7865
tt0297241,6712
tt0297247,7195
tt0297284,5519
tt0297314,12769
tt0297316,9210
tt0297319,10274
tt0297389,12770
tt0297398,1178
tt0297403,12771
tt0297414,12772
tt0297416,12773
tt0297447,3289
tt0297456,1049
tt0297462,12774
tt0297472,12775
tt0297707,9966
tt0297707,12776
tt0297721,7732
tt0297722,7258
tt0297741,12777
tt0297745,9921
tt0297753,12778
tt0297753,12779
tt0297780,6933
tt0297811,7167
tt0297821,6986
tt0297853,12780
tt0297856,2742
tt0297865,8165
tt0297871,12481
tt0297876,12781
tt0297884,6827
tt0297905,10855
tt0297928,12782
tt0297990,12764
tt0297992,12783
tt0298006,12784
tt0298050,12785
tt0298071,10470
tt0298078,1599
tt0298082,7088
tt0298083,9929
tt0298120,12786
tt0298126,12787
tt0298130,8671
tt0298131,3760
tt0298148,9022
tt0298148,9935
tt0298169,12788
tt0298203,2902
tt0298228,9320
tt0298234,6755
tt0298238,10990
tt0298265,12789
tt0298293,8201
tt0298307,2801
tt0298317,7357
tt0298337,12790
tt0298350,7595
tt0298351,5505
tt0298359,12791
tt0298382,12792
tt0298388,12793
tt0298388,12794
tt0298408,9355
tt0298412,8068
tt0298482,8949
tt0298491,12795
tt0298491,12796
tt0298504,8574
tt0298511,9005
tt0298514,12797
tt0298527,2475
tt0298565,5370
tt0298577,12798
tt0298578,12799
tt0298606,5656
tt0298607,7681
tt0298694,10388
tt0298744,4081
tt0298757,3699
tt0298757,12800
tt0298780,12801
tt0298786,12121
tt0298787,9987
tt0298798,8549
tt0298814,6359
tt0298826,12802
tt0298845,6337
tt0298856,3188
tt0298911,12803
tt0298943,12804
tt0298943,12805
tt0298946,5930
tt0298954,11087
tt0298954,11088
tt0298960,5301
tt0299014,12806
tt0299025,10694
tt0299027,12807
tt0299040,8912
tt0299045,12808
tt0299088,12809
tt0299109,7080
tt0299117,12810
tt0299135,5132
tt0299172,12811
tt0299172,12812
tt0299203,12813
tt0299206,6366
tt0299213,8239
tt0299422,12814
tt0299458,11902
tt0299502,12815
tt0299547,8592
tt0299551,12816
tt0299555,4264
tt0299556,12817
tt0299569,12818
tt0299594,5910
tt0299658,12819
tt0299681,12820
tt0299693,11767
tt0299712,12821
tt0299848,9907
tt0299854,7076
tt0299863,12822
tt0299868,12823
tt0299873,12824
tt0299873,12825
tt0299876,8597
tt0299878,12826
tt0299878,12827
tt0299898,12828
tt0299905,5699
tt0299930,4257
tt0299937,12829
tt0299956,12830
tt0299977,5750
tt0300015,12831
tt0300016,8314
tt0300016,9017
tt0300028,12832
tt0300051,7488
tt0300069,4779
tt0300109,12561
tt0300115,12833
tt0300140,9560
tt0300160,12834
tt0300176,12835
tt0300186,12836
tt0300197,6185
tt0300212,12837
tt0300214,10070
tt0300237,5308
tt0300270,11435
tt0300290,2669
tt0300377,10327
tt0300394,12838
tt0300406,6787
tt0300453,12839
tt0300471,8515
tt0300475,12840
tt0300500,4941
tt0300523,12841
tt0300525,11414
tt0300532,5880
tt0300537,5371
tt0300556,2006
tt0300565,8765
tt0300576,12842
tt0300633,12843
tt0300657,12844
tt0300902,12845
tt0300922,12846
tt0300949,11006
tt0300957,10711
tt0300968,8094
tt0300980,7378
tt0300996,12847
tt0300996,12848
tt0301036,12849
tt0301050,9486
tt0301082,12850
tt0301082,12851
tt0301083,12850
tt0301110,4454
tt0301167,8933
tt0301179,12852
tt0301181,11665
tt0301184,8899
tt0301199,3260
tt0301214,12853
tt0301215,7378
tt0301231,7378
tt0301240,12854
tt0301245,12855
tt0301250,11107
tt0301254,12856
tt0301265,12857
tt0301266,10830
tt0301345,12858
tt0301357,7011
tt0301358,12859
tt0301359,12860
tt0301390,6468
tt0301394,12861
tt0301394,12862
tt0301414,3762
tt0301417,9182
tt0301429,12715
tt0301470,5953
tt0301479,12863
tt0301481,7006
tt0301520,6736
tt0301524,6665
tt0301563,12864
tt0301587,9927
tt0301623,1060
tt0301623,814
tt0301634,12865
tt0301684,8374
tt0301687,11918
tt0301730,12866
tt0301744,12867
tt0301770,12868
tt0301770,12869
tt0301771,12870
tt0301777,12871
tt0301784,12872
tt0301799,8722
tt0301825,12873
tt0301848,6130
tt0301893,12874
tt0301924,10897
tt0301976,12875
tt0301978,3464
tt0301989,3684
tt0301992,12102
tt0302017,9630
tt0302031,12550
tt0302213,11718
tt0302280,12876
tt0302282,12322
tt0302297,7081
tt0302309,12877
tt0302329,578
tt0302346,8551
tt0302356,5496
tt0302361,9796
tt0302382,11037
tt0302436,8611
tt0302463,12878
tt0302471,12879
tt0302471,12880
tt0302472,12881
tt0302498,12882
tt0302531,5408
tt0302566,4224
tt0302585,12883
tt0302602,12884
tt0302640,12885
tt0302671,11653
tt0302674,5296
tt0302677,12886
tt0302713,12887
tt0302758,12888
tt0302819,7756
tt0302882,9683
tt0302886,10987
tt0302889,12889
tt0302935,10598
tt0302955,12890
tt0303010,4535
tt0303017,8100
tt0303021,12891
tt0303058,12892
tt0303068,12858
tt0303103,5497
tt0303120,12893
tt0303127,12894
tt0303162,845
tt0303184,12895
tt0303243,5750
tt0303251,12896
tt0303260,11161
tt0303267,12897
tt0303274,2592
tt0303287,12898
tt0303311,12899
tt0303313,12900
tt0303357,12901
tt0303361,12902
tt0303374,12903
tt0303389,12904
tt0303396,12905
tt0303397,12906
tt0303408,9186
tt0303619,12907
tt0303645,12908
tt0303648,6125
tt0303658,8933
tt0303661,11307
tt0303714,8814
tt0303720,12909
tt0303758,3630
tt0303773,12910
tt0303780,8933
tt0303785,6854
tt0303816,12911
tt0303858,3843
tt0303860,8785
tt0303933,11840
tt0303970,5562
tt0303990,8933
tt0304014,10681
tt0304023,12912
tt0304034,12913
tt0304072,2322
tt0304072,12914
tt0304076,12915
tt0304098,10291
tt0304120,12916
tt0304126,7105
tt0304141,6871
tt0304166,12162
tt0304204,2042
tt0304229,8718
tt0304262,8933
tt0304267,9789
tt0304290,3048
tt0304296,8933
tt0304327,12917
tt0304328,12918
tt0304355,12919
tt0304356,12920
tt0304363,8957
tt0304363,8958
tt0304377,12921
tt0304389,12922
tt0304391,12923
tt0304415,4363
tt0304417,12924
tt0304432,12925
tt0304435,12926
tt0304513,12927
tt0304514,5937
tt0304520,12928
tt0304547,8197
tt0304550,12929
tt0304574,12930
tt0304638,12931
tt0304641,12932
tt0304664,8933
tt0304669,12933
tt0304678,5910
tt0304704,12934
tt0304711,8842
tt0304716,12935
tt0304722,12936
tt0304753,12937
tt0304769,10278
tt0304776,11490
tt0304777,12938
tt0304790,12939
tt0304808,5089
tt0304808,2635
tt0304809,8933
tt0304818,12940
tt0304822,12941
tt0304838,578
tt0304857,7949
tt0304874,12942
tt0304906,9288
tt0304907,11420
tt0304927,12940
tt0304931,7013
tt0304931,12693
tt0305173,9007
tt0305173,12943
tt0305178,12944
tt0305204,12945
tt0305206,12946
tt0305206,12947
tt0305224,7629
tt0305229,9543
tt0305240,8933
tt0305242,10282
tt0305357,9729
tt0305392,7334
tt0305395,12948
tt0305396,12949
tt0305455,11107
tt0305499,2798
tt0305556,12950
tt0305568,5512
tt0305569,8031
tt0305574,5007
tt0305583,12951
tt0305632,12952
tt0305647,12953
tt0305669,10882
tt0305689,12954
tt0305711,8457
tt0305714,10964
tt0305811,12955
tt0305819,12182
tt0305831,12956
tt0305847,4722
tt0305858,12957
tt0305873,12958
tt0305882,12959
tt0305884,12960
tt0305902,8315
tt0305923,2628
tt0305923,2348
tt0305945,5802
tt0305951,12961
tt0305952,6568
tt0305961,7509
tt0305973,12962
tt0305981,7944
tt0305999,12963
tt0306011,12964
tt0306047,4357
tt0306069,12965
tt0306071,11972
tt0306079,12966
tt0306097,10361
tt0306174,12967
tt0306228,12968
tt0306359,8568
tt0306432,12969
tt0306432,12970
tt0306434,12971
tt0306442,12972
tt0306444,6896
tt0306456,5766
tt0306474,12973
tt0306479,7758
tt0306496,10529
tt0306499,6667
tt0306519,8558
tt0306519,10904
tt0306522,5763
tt0306597,12974
tt0306644,12975
tt0306645,12358
tt0306646,7030
tt0306651,12976
tt0306651,7205
tt0306685,9900
tt0306708,5763
tt0306734,2146
tt0306735,12977
tt0306741,12978
tt0306761,12979
tt0306774,12980
tt0306840,11303
tt0306841,9804
tt0306846,12981
tt0306855,6148
tt0306882,12982
tt0306886,12982
tt0306892,12277
tt0306909,7417
tt0306947,12983
tt0306951,12984
tt0307034,5520
tt0307034,7908
tt0307050,8261
tt0307076,11276
tt0307077,12985
tt0307105,12940
tt0307109,12986
tt0307116,12987
tt0307156,12841
tt0307162,9192
tt0307202,12988
tt0307213,2508
tt0307292,12989
tt0307292,12192
tt0307343,12990
tt0307351,12991
tt0307406,12992
tt0307440,12993
tt0307448,5689
tt0307453,9330
tt0307453,9023
tt0307456,12994
tt0307466,10281
tt0307479,6422
tt0307483,12995
tt0307507,6032
tt0307538,8310
tt0307541,11543
tt0307553,9458
tt0307566,2533
tt0307568,12996
tt0307596,4397
tt0307639,5087
tt0307681,12997
tt0307682,7714
tt0307683,11153
tt0307839,12998
tt0307866,12999
tt0307873,10502
tt0307879,13000
tt0307901,4915
tt0307913,13001
tt0307919,11163
tt0307920,13002
tt0307922,9492
tt0307923,6472
tt0307937,1769
tt0307971,13003
tt0307987,9794
tt0308015,13004
tt0308049,13005
tt0308055,5639
tt0308058,8737
tt0308064,4599
tt0308071,7166
tt0308113,12945
tt0308129,13006
tt0308131,13007
tt0308152,13008
tt0308152,13009
tt0308184,13010
tt0308184,13011
tt0308208,13012
tt0308214,13013
tt0308252,9970
tt0308280,11768
tt0308281,13014
tt0308290,7786
tt0308347,7309
tt0308353,13015
tt0308353,13016
tt0308363,9661
tt0308365,13017
tt0308379,10208
tt0308383,3198
tt0308411,13018
tt0308417,6959
tt0308443,13019
tt0308496,13020
tt0308506,7788
tt0308507,7359
tt0308558,3489
tt0308559,5499
tt0308563,10979
tt0308580,10795
tt0308595,11344
tt0308627,13021
tt0308644,11213
tt0308671,6609
tt0308674,13022
tt0308772,7076
tt0308793,10095
tt0308827,10415
tt0308827,771
tt0308840,13023
tt0308842,13024
tt0308865,9140
tt0308875,13025
tt0308875,13026
tt0308878,8606
tt0308903,6347
tt0308905,6116
tt0308983,2749
tt0309047,6859
tt0309048,10031
tt0309059,13027
tt0309059,13028
tt0309114,4718
tt0309291,9917
tt0309292,5022
tt0309320,13029
tt0309372,13030
tt0309377,3135
tt0309380,13031
tt0309390,5265
tt0309404,13032
tt0309422,13033
tt0309452,13034
tt0309521,13035
tt0309530,10791
tt0309565,6469
tt0309577,13036
tt0309578,10707
tt0309593,8242
tt0309600,7657
tt0309622,13037
tt0309630,7871
tt0309658,9966
tt0309698,879
tt0309705,13038
tt0309725,6397
tt0309751,6610
tt0309754,2269
tt0309764,13039
tt0309778,13040
tt0309804,8910
tt0309817,7482
tt0309820,2656
tt0309821,13041
tt0309827,13042
tt0309832,13043
tt0309853,9547
tt0309872,13044
tt0309897,13045
tt0309912,8194
tt0309916,5887
tt0309922,13046
tt0309925,12945
tt0309926,13047
tt0309986,13048
tt0309986,13049
tt0309987,2021
tt0309992,13050
tt0310000,12034
tt0310001,13051
tt0310029,8826
tt0310149,13052
tt0310154,7813
tt0310164,13053
tt0310181,7361
tt0310203,3846
tt0310224,9910
tt0310230,7826
tt0310243,13054
tt0310246,13055
tt0310254,5762
tt0310261,8835
tt0310281,6210
tt0310298,13056
tt0310313,9934
tt0310315,13057
tt0310357,13058
tt0310567,5990
tt0310596,6637
tt0310632,9966
tt0310692,13059
tt0310692,13060
tt0310712,1542
tt0310741,13061
tt0310775,11871
tt0310778,2384
tt0310790,13062
tt0310790,13063
tt0310826,13064
tt0310837,3810
tt0310906,5013
tt0310910,5152
tt0310924,13065
tt0311008,13066
tt0311041,13067
tt0311048,13068
tt0311072,10910
tt0311081,13069
tt0311108,7009
tt0311110,3806
tt0311113,3099
tt0311141,11173
tt0311231,13070
tt0311231,13071
tt0311284,4547
tt0311289,4552
tt0311340,4720
tt0311361,13072
tt0311373,13073
tt0311396,10340
tt0311401,13074
tt0311403,13075
tt0311411,7757
tt0311413,9240
tt0311429,7504
tt0311519,4959
tt0311530,8678
tt0311539,13076
tt0311583,13077
tt0311584,4454
tt0311592,8421
tt0311594,13078
tt0311614,13079
tt0311618,8056
tt0311641,13080
tt0311648,13081
tt0311653,13082
tt0311740,13083
tt0311750,5334
tt0311792,7977
tt0311841,12739
tt0311850,13084
tt0311863,6622
tt0311866,10852
tt0311913,5790
tt0311941,7306
tt0311972,13085
tt0312004,13086
tt0312004,8808
tt0312014,13087
tt0312032,12713
tt0312043,11466
tt0312043,12688
tt0312063,7602
tt0312281,13088
tt0312297,13089
tt0312305,13090
tt0312305,13091
tt0312308,13092
tt0312320,5806
tt0312329,13093
tt0312358,9412
tt0312409,13094
tt0312412,5781
tt0312450,13095
tt0312477,9436
tt0312493,13096
tt0312499,13097
tt0312510,13098
tt0312525,13099
tt0312528,13100
tt0312549,4580
tt0312600,13101
tt0312609,7907
tt0312612,13102
tt0312617,13103
tt0312649,1769
tt0312664,13104
tt0312687,5381
tt0312697,12122
tt0312700,8405
tt0312773,9937
tt0312841,12538
tt0312843,12084
tt0312862,4676
tt0312883,6831
tt0312886,4253
tt0312929,4312
tt0312932,13105
tt0312941,13106
tt0312983,7044
tt0312990,4869
tt0312998,13107
tt0313013,13108
tt0313021,13109
tt0313196,6806
tt0313233,4733
tt0313245,12206
tt0313250,13110
tt0313262,3522
tt0313285,7450
tt0313300,5432
tt0313312,13111
tt0313395,7119
tt0313411,13112
tt0313443,6343
tt0313445,13113
tt0313459,8738
tt0313473,12200
tt0313503,13114
tt0313542,8052
tt0313550,8164
tt0313573,10702
tt0313579,9039
tt0313608,13115
tt0313670,2569
tt0313724,6583
tt0313726,13116
tt0313737,3439
tt0313752,5743
tt0313792,2483
tt0313802,13117
tt0313812,9039
tt0313812,13118
tt0313844,13119
tt0313879,8445
tt0313911,8588
tt0313951,12975
tt0313965,11404
tt0313990,12978
tt0314004,13120
tt0314006,11106
tt0314009,13121
tt0314012,13122
tt0314039,8994
tt0314063,6220
tt0314067,7437
tt0314085,13123
tt0314105,13124
tt0314111,11769
tt0314111,13125
tt0314121,9579
tt0314134,2932
tt0314166,13126
tt0314170,9864
tt0314180,13127
tt0314186,13128
tt0314197,7820
tt0314204,13129
tt0314331,13130
tt0314342,13131
tt0314349,11576
tt0314353,8716
tt0314366,11776
tt0314369,13132
tt0314390,12154
tt0314410,11811
tt0314412,8155
tt0314416,12349
tt0314421,13133
tt0314431,6921
tt0314471,3728
tt0314474,7152
tt0314498,8580
tt0314502,8085
tt0314524,11813
tt0314557,11898
tt0314563,13134
tt0314589,7188
tt0314620,11927
tt0314620,13135
tt0314624,10787
tt0314630,3305
tt0314658,11708
tt0314676,6803
tt0314684,13136
tt0314685,13136
tt0314686,13137
tt0314693,8134
tt0314706,13138
tt0314722,12324
tt0314734,13139
tt0314734,13140
tt0314736,3728
tt0314786,5925
tt0314803,13141
tt0314803,13142
tt0314871,13143
tt0314913,4352
tt0314942,1485
tt0314947,9956
tt0314947,5194
tt0315000,13144
tt0315110,8779
tt0315152,13145
tt0315152,13146
tt0315206,13147
tt0315232,3410
tt0315236,13148
tt0315253,13149
tt0315255,13111
tt0315273,3505
tt0315297,2519
tt0315323,13150
tt0315327,7443
tt0315411,8932
tt0315426,13151
tt0315431,10662
tt0315459,13152
tt0315466,7468
tt0315521,13153
tt0315543,6748
tt0315632,12343
tt0315638,9498
tt0315642,13154
tt0315733,11541
tt0315775,13155
tt0315824,3141
tt0315845,13156
tt0315850,10965
tt0315870,13157
tt0315900,10731
tt0315930,13158
tt0315957,13159
tt0315983,13160
tt0316023,11816
tt0316041,13161
tt0316062,13162
tt0316078,10970
tt0316187,13163
tt0316188,13164
tt0316218,13165
tt0316218,13166
tt0316219,4865
tt0316241,13167
tt0316352,9322
tt0316353,13168
tt0316356,6461
tt0316369,13169
tt0316396,7627
tt0316406,1599
tt0316463,13170
tt0316465,11321
tt0316472,1565
tt0316473,13171
tt0316477,13172
tt0316494,13173
tt0316540,2632
tt0316540,9400
tt0316562,12202
tt0316566,13174
tt0316599,8933
tt0316624,13175
tt0316653,7777
tt0316654,3992
tt0316665,1866
tt0316713,2864
tt0316732,8814
tt0316763,13176
tt0316768,8224
tt0316788,13177
tt0316819,8933
tt0316824,9220
tt0316829,3316
tt0316882,12275
tt0316886,13178
tt0316900,3376
tt0316904,9860
tt0316954,13179
tt0317042,13180
tt0317042,13181
tt0317052,13182
tt0317059,13183
tt0317070,13184
tt0317079,13185
tt0317080,10760
